Transaction_ID,Transaction_Date,Amount,Transaction_Type
42949672960,2024-01-13T16:18:54.645+03:00,297.03,Withdrawal
42949672961,2024-04-17T22:35:18.249+03:00,992.21,Transfer
42949672962,2024-03-06T10:40:52.999+03:00,363.9,Deposit
42949672963,2024-02-12T21:15:37.287+03:00,304.76,Transfer
42949672964,2024-03-18T20:53:45.283+03:00,763.78,Transfer
42949672965,2024-01-06T22:55:06.220+03:00,251.05,Transfer
42949672966,2024-04-03T08:16:50.448+03:00,366.77,Deposit
42949672967,2024-01-13T02:37:18.666+03:00,726.26,Withdrawal
42949672968,2024-02-01T05:08:37.116+03:00,656.08,Withdrawal
42949672969,2024-03-26T04:43:22.784+03:00,23.07,Deposit
42949672970,2024-01-27T08:51:03.973+03:00,383.79,Withdrawal
42949672971,2024-03-09T13:20:56.190+03:00,641.26,Deposit
42949672972,2024-01-05T01:23:50.489+03:00,964.98,Deposit
42949672973,2024-03-23T03:27:16.608+03:00,611.77,Deposit
42949672974,2024-01-30T03:56:11.812+03:00,569.79,Withdrawal
42949672975,2024-02-26T06:54:42.553+03:00,407.3,Withdrawal
42949672976,2024-03-10T01:57:41.780+03:00,912.87,Withdrawal
42949672977,2024-01-05T09:49:42.302+03:00,646.25,Withdrawal
42949672978,2024-01-06T06:32:26.397+03:00,565.54,Deposit
42949672979,2024-03-26T11:50:57.374+03:00,569.47,Withdrawal
42949672980,2024-03-05T07:36:13.386+03:00,624.49,Deposit
42949672981,2024-03-30T14:43:03.764+03:00,556.9,Deposit
42949672982,2024-02-25T16:43:05.119+03:00,847.95,Transfer
42949672983,2024-02-09T19:56:58.478+03:00,824.1,Transfer
42949672984,2024-03-24T15:45:37.842+03:00,345.43,Withdrawal
42949672985,2024-03-18T08:00:23.172+03:00,822.01,Withdrawal
42949672986,2024-04-23T02:55:23.317+03:00,629.23,Withdrawal
42949672987,2024-01-20T22:19:01.874+03:00,459.36,Deposit
42949672988,2024-04-29T16:42:18.874+03:00,861.11,Transfer
